entid,cluster
210260896,-1
437717866,469
1019834449,343
716311656,-1
1019678459,617
210356273,-1
952667430,-1
177935384,-1
272347642,248
1200324926,-1
1192503620,-1
926622603,-1
1073542190,-1
556766179,-1
851397728,575
648898177,-1
1128814377,107
168188095,-1
326629608,445
220656222,414
367414382,-1
216874462,-1
52494443,-1
103686024,295
807391640,-1
182128838,273
744419135,-1
589139545,-1
199916180,-1
186180144,-1
1019356929,78
401732487,462
813017395,27
98779248,297
1053637916,-1
1148653783,-1
354226849,-1
72509104,-1
71041488,-1
524522246,176
1109322634,-1
181379840,399
442312277,-1
49331413,-1
446899473,197
430990915,-1
1083108590,94
232231010,-1
932683921,593
1166908463,-1
952459289,599
381667187,-1
191207011,-1
37548048,313
1141860255,-1
247160753,-1
1212698344,-1
116698195,-1
119697720,-1
279916714,429
455670125,474
790677122,20
1202391793,-1
52854757,-1
476379945,344
854247185,36
154269402,-1
588020413,-1
746059877,-1
509385934,485
922543873,-1
179730938,274
353389966,226
642642730,516
911813352,588
35603210,-1
1079688765,-1
631214504,-1
84967999,349
209765577,410
235091898,-1
502502487,-1
326506554,-1
331688678,-1
909334988,-1
485373669,480
581749876,-1
439939242,470
647305276,-1
758105004,11
718940335,535
917868187,52
95841772,-1
339953904,-1
681963829,-1
627501534,-1
1060468172,-1
113051484,373
656666928,-1
189456813,402
1089557291,-1
1099613365,641
1055176422,-1
713899669,-1
920006264,53
981487064,605
320645473,-1
341127583,-1
636006456,150
154484947,281
242234409,-1
1157154471,656
589897660,-1
1104063098,-1
993548893,71
157336868,280
1152189149,654
235229177,-1
1161049216,-1
1044659374,-1
893875331,-1
657035636,146
449508066,-1
183103181,-1
727187232,-1
63434160,-1
1053787269,-1
501780976,182
1202598043,-1
1130337373,-1
873149339,581
1165666796,-1
461845768,191
812563894,562
423634465,-1
608027695,-1
827227090,-1
1046534341,625
620930506,511
875980446,-1
80633456,-1
1227011115,675
574895098,-1
456499494,-1
752773693,-1
1228040547,-1
532419627,-1
20689540,-1
1189743165,-1
628036516,-1
472989353,-1
670250027,525
608138584,157
108321720,372
16959685,376
720514330,-1
303518421,-1
349756348,346
302035768,240
225295510,416
1141604708,652
146510672,389
578970267,-1
938582390,595
390112441,214
343035737,448
991576759,70
258782837,-1
1084899872,95
228365417,258
996959397,-1
205493943,265
670167267,-1
546452566,326
602765454,-1
57286554,309
485135536,-1
1086933128,636
303395146,-1
915955520,51
818015438,-1
147245743,282
210698542,-1
983617175,69
847821512,-1
1189876834,-1
1071591628,90
870389928,580
435454366,-1
903426713,-1
127930891,383
343894570,229
93574566,353
1233351534,132
760646267,548
1032328768,-1
166191641,-1
431774739,-1
132193330,-1
849342629,-1
151726554,-1
1094116244,-1
863726032,38
1128416928,-1
128182389,383
284516807,-1
380510871,218
463918370,-1
1019764778,617
730777540,1
918309245,-1
562344545,-1
922860763,54
214737721,-1
332910652,-1
223059206,-1
434366847,468
354191968,226
446475563,197
597549445,504
10722618,-1
1119151065,-1
110556562,293
663567957,145
514677781,179
642758658,-1
281430649,-1
936352630,58
732926049,-1
188755553,271
797492079,22
1225656300,-1
1095460200,639
189939987,402
1018069886,78
934266109,57
1099901168,-1
115679482,291
661957353,-1
343538592,448
503532482,-1
251889613,252
143184261,-1
795042657,21
177706906,-1
722642128,-1
215811292,-1
237464068,419
448941740,-1
213922728,411
425886436,467
115596753,-1
928696482,-1
1211762392,341
1110974433,-1
678665987,-1
336162860,-1
57486083,358
945572324,60
299834469,-1
414730837,207
988484971,-1
846968387,34
821740869,-1
846363200,-1
998366708,-1
652569577,519
927879748,-1
216623780,412
348334626,-1
320422003,-1
389103744,459
781000540,18
484697048,-1
1012600984,-1
7609542,-1
273089396,428
702275382,-1
33585976,316
196650242,269
364612552,-1
1102991338,-1
385318596,216
784226918,553
516212728,-1
226141851,-1
740244329,6
1100013985,641
672166181,525
1044753544,-1
807678296,348
623577170,-1
776955792,-1
561707916,-1
6373910,-1
605938059,-1
232081513,-1
127746,-1
760243357,548
849347506,574
431066807,-1
510801192,485
310316514,237
548515694,-1
102798400,-1
321446565,-1
931788275,56
606811381,506
579312182,164
416561467,207
378351505,-1
122795269,-1
1014045804,-1
15552179,-1
152782330,-1
611871616,507
710704818,-1
450733360,195
822850634,-1
232086749,257
1229021560,-1
569437741,168
1051077026,86
1004589484,-1
880613098,41
1002915143,73
174845601,-1
132294449,287
888839180,-1
1116694162,646
1018977880,-1
290938815,435
518300054,-1
632978573,-1
569827537,-1
875462757,-1
960114585,600
765717479,-1
45418644,-1
908124852,-1
896079602,586
160080166,279
611526552,156
1176196365,-1
225582410,-1
279487814,246
223149739,-1
816980647,563
303803681,678
893433254,46
660584882,-1
1034200017,-1
1042170695,84
400165094,-1
107591273,-1
1107582063,102
84072644,-1
128197124,288
997220509,72
402194273,462
827059593,566
14079560,-1
558322336,-1
778805330,-1
651382567,-1
152407126,-1
420585901,206
512047328,180
344075148,229
1174874191,118
424265303,-1
214502750,-1
658221407,146
839291918,570
20482404,-1
769052641,-1
243563367,421
324818893,444
1061691812,-1
423418864,466
1022627315,618
291219547,435
977566312,-1
440576766,470
512686460,-1
308662963,-1
503221056,-1
82629311,-1
347518795,-1
288917061,-1
1010536331,-1
939273360,595
1011871724,76
1233023604,-1
1028263335,620
122404006,338
693676134,529
78074649,-1
370046063,-1
236116361,-1
420980897,-1
28802384,-1
1062109457,-1
555900205,495
183567345,-1
198645614,268
962842537,-1
165236742,278
545341729,-1
222562475,415
1148981034,653
1111766469,-1
327107238,233
694510926,529
238637939,255
740443526,-1
448705434,-1
760167362,-1
1216151651,671
829944891,568
648101274,-1
1022126054,-1
522474654,488
782947010,-1
150412061,-1
1046206454,-1
286315038,433
273511358,428
884393122,-1
950480250,-1
1185499478,-1
6979543,-1
464435127,-1
180689156,-1
1063502349,88
1176890529,119
1142790093,111
616843660,-1
712036798,5
51225118,-1
836448228,-1
548958528,-1
566875303,-1
125719818,-1
1139299568,651
585860142,-1
138774654,-1
1000505448,-1
100065848,-1
513637019,-1
162072306,-1
614688900,155
997409688,-1
1065912031,630
493811390,-1
599793630,-1
601888187,-1
24449850,318
24737125,318
899854729,-1
559107980,-1
1070661496,90
1182624558,-1
935875352,594
38792953,364
81848983,-1
1133337060,-1
841550612,571
896496122,586
68596089,-1
1020509803,617
1158360561,-1
445313035,-1
198026154,-1
857680793,576
163124529,-1
1021056068,-1
217811353,261
52435922,-1
1138651310,110
1095667409,-1
1190065756,-1
577450701,165
14055858,321
490965050,481
1189726750,-1
650137286,-1
584310622,-1
69732056,305
1168066608,-1
929618288,-1
930458766,593
983452644,69
774030553,-1
545978198,172
477587209,-1
1087043482,96
193764953,269
856543425,-1
1022501713,-1
147904896,-1
633128686,-1
1175527787,-1
348883064,227
157478668,280
848253415,348
398236005,461
711042749,5
268587941,-1
90401023,-1
196117251,269
378464684,457
565925879,169
741587520,-1
887134042,44
184448065,-1
598491070,160
45601431,362
42008984,-1
813871123,28
686780696,-1
419312013,-1
98594981,297
1186089404,-1
363849295,453
464689898,-1
979696958,604
576613707,165
982151921,69
808312400,-1
360601007,452
1080378635,93
794543130,-1
955216162,62
383680493,-1
699761427,-1
1013548616,-1
800940833,23
957814072,63
861762933,-1
303582957,340
323443887,-1
850118958,574
583034378,-1
446814233,342
334575258,231
707839573,133
273791146,-1
751129954,-1
278432144,429
435276625,329
7607628,379
926539414,-1
68272987,356
487492504,-1
586951043,-1
66838773,-1
305382471,438
643021215,-1
948200466,-1
1151775635,-1
238162158,419
1039282234,83
591888690,502
11885171,378
157854380,280
925143437,-1
591378096,502
731727890,-1
863920699,38
741831519,-1
692620337,-1
569230201,-1
454691408,-1
1160048160,-1
450073060,-1
14792719,-1
781714408,553
897435016,47
223633726,415
1211058748,126
753335488,-1
829143078,31
556398484,-1
556976625,-1
310750637,237
533212264,174
135643474,-1
687302039,-1
1019588028,78
748939881,-1
255280790,251
1169005838,117
87341364,-1
701261034,531
1050187141,-1
639523185,-1
109547337,372
707272648,-1
1125317186,-1
485458588,-1
276842037,247
559166288,-1
1155789606,113
426526636,467
591644361,-1
146224511,-1
642410687,-1
292547515,243
750561366,545
570750426,167
276799637,247
200588543,407
869419353,580
922191501,591
812967189,27
1060012788,-1
609776323,-1
1095211338,-1
399104386,-1
337686728,-1
87380146,-1
611321799,507
944909377,597
360068702,-1
936090143,594
868512234,39
415296531,207
874084956,40
717192298,534
370814294,-1
62022045,-1
1060849569,88
285088728,432
362741838,-1
1126029228,-1
141344679,284
251400995,-1
1021532602,-1
665408891,-1
406101516,-1
294880465,-1
1170338772,660
335636629,-1
499356743,483
1160047562,-1
828245786,-1
426680824,-1
988174640,-1
122220175,-1
859307071,-1
1183649589,121
1164815813,-1
1183532066,-1
1074790801,-1
594439369,-1
642162476,516
362967947,-1
5488381,324
304446083,-1
1205985457,-1
1188642826,-1
838626496,-1
272403241,-1
666407751,144
951648892,-1
332553501,-1
926131606,-1
298364739,437
198802340,-1
699920662,-1
1155289480,655
956574285,62
1229757833,-1
216141662,412
799465389,23
494468723,185
87119755,300
674154475,-1
872028845,-1
291153990,243
934490814,-1
67565406,356
443748034,-1
115259654,373
332704751,-1
169375120,-1
1115830165,-1
392289697,-1
829050109,-1
775095550,552
439095318,-1
333831953,-1
817396029,-1
706054648,-1
1095858842,639
738386917,6
681637691,-1
360690230,452
1231510113,-1
425653504,205
65664596,356
630123762,513
546398335,-1
932668484,56
959526220,600
1008698866,345
153398017,-1
248467027,423
576120647,-1
932644414,-1
1079769086,-1
948104384,-1
857718779,37
549611132,493
534589685,491
709518339,-1
874885601,40
65636925,-1
608111670,-1
567251967,-1
1077716841,92
42195545,-1
677486778,526
1099012275,100
641775820,-1
62833300,-1
245517982,254
704812247,-1
36229364,314
316575458,236
667795004,524
1107926209,102
655491688,-1
295527224,-1
272902738,248
185443642,-1
50899367,310
174806465,-1
871425224,-1
455618162,193
473361236,-1
809159257,-1
529353060,490
727182458,537
300265501,-1
410000729,-1
856862484,576
202300145,266
1002961506,-1
1004003500,-1
379192079,457
50623972,-1
165469955,-1
2016472,-1
342131622,448
1507679,-1
876759904,40
416731973,465
544145195,-1
413237823,-1
50478809,-1
744696426,543
534795194,491
639102977,-1
799635312,-1
577540844,-1
356355444,-1
1120382857,105
731340295,-1
848540141,35
790599241,20
141735269,-1
1218553916,128
903297142,-1
158066815,-1
7276600,323
396756017,-1
323531660,234
401715722,-1
420762232,-1
787212813,554
133252686,287
1219766813,-1
225049248,-1
404107334,-1
630784925,152
508376964,-1
201434438,-1
1136093879,651
523353840,488
1038922858,-1
1234079793,677
450297033,-1
851620553,575
182863377,400
1048964510,85
1044110989,-1
973040730,603
1114254521,645
511462741,-1
1141560518,111
79285224,302
665895953,523
999941710,611
489455579,481
136216434,286
570363239,-1
715563305,-1
722810299,536
146543687,283
14592989,-1
1108757067,-1
211671248,262
960795336,600
342050158,-1
124306504,289
389988763,214
1047520340,625
301509588,-1
1074283757,91
93132708,353
189319902,-1
541611389,492
407907886,-1
808330903,-1
993373463,71
365884653,-1
308231649,-1
1006194488,-1
1127647717,107
644144090,517
1188467492,-1
1023203834,-1
287862492,-1
822163700,30
190424443,270
1098162993,-1
478184121,-1
872315468,-1
275908927,247
54673859,-1
1071147066,631
969213960,-1
226901265,-1
632244749,-1
737561010,-1
331374714,-1
1224174911,-1
927146990,592
150074822,-1
500878700,-1
1087113602,636
733738438,-1
512760495,486
371047169,-1
884718300,43
793164860,-1
308587947,-1
1170895101,661
572174664,167
661295987,-1
927152330,592
1226485668,130
1173862370,662
1022628825,-1
224947159,259
1085857349,-1
822416489,30
229927056,-1
1077965108,92
93175425,299
921469466,53
1200015744,-1
320949169,235
622829108,512
923383124,-1
928813212,-1
543659628,-1
766223866,-1
803259380,24
901769223,587
484518599,480
637961794,-1
1207408781,-1
749517298,-1
47348688,311
1164544646,-1
645835287,518
1191135325,-1
1075696473,-1
529772457,490
1084656325,95
709565605,-1
816477427,563
485566966,-1
539320094,173
294176995,-1
526155060,175
862870387,38
306097135,-1
397032300,-1
848024000,35
965628402,601
902760977,48
275787219,-1
829331627,31
774143406,552
637469812,-1
46118161,311
188556813,402
234766156,-1
495535808,-1
1061944681,-1
25315744,-1
456997986,474
637309274,-1
700450176,531
653673143,-1
920614612,53
585282457,163
450075853,-1
718874316,-1
929507432,55
440710652,200
583191066,-1
914517973,-1
727585286,-1
579972963,499
1117392881,-1
911603477,-1
905881869,49
1083520474,-1
1097494508,640
241670337,255
74360148,-1
104516647,370
418470430,206
129789260,-1
535444855,173
960167562,-1
118285712,374
881129425,-1
784692041,554
1039230602,83
1224701129,-1
172778632,-1
408395397,-1
1099008425,-1
1064971831,-1
220974141,-1
260129813,-1
462973088,-1
93368913,299
387762115,-1
38086839,364
1115679105,-1
1057292359,-1
396530575,461
1113996915,645
539777474,492
19355525,375
897511444,47
270976051,-1
498948676,-1
284868628,432
43718042,-1
263464755,-1
1188349896,122
835816046,-1
1176966297,-1
426653927,467
785999458,-1
805378689,-1
978827451,604
745166165,7
699321238,-1
552651300,-1
727562195,-1
505067898,-1
812873078,27
831277423,31
228412595,258
735106934,-1
960837300,-1
33558573,-1
110403453,-1
283136295,335
1053526863,-1
795324921,-1
1192147298,-1
78799425,302
49505475,-1
587999395,501
391384502,-1
442832211,-1
182260859,273
428630129,467
1139468611,651
659025740,-1
270532483,-1
15764733,377
772975427,16
1169534511,660
1161055074,-1
248450360,-1
388835089,-1
28075828,368
780632974,-1
850043097,-1
118111127,-1
197615127,-1
54227182,359
1046546358,625
822140608,565
219196231,-1
1054652362,628
809694360,561
733656209,-1
929436573,55
136792886,-1
1079038700,-1
109349946,293
2051381,381
100009497,-1
624536443,153
918227452,-1
1048179815,85
779789754,-1
626399159,513
343955079,-1
374030168,-1
253310567,424
95842808,-1
178185071,274
863915997,38
583927761,-1
1070224310,90
708242681,133
891132155,-1
334660907,231
149450931,-1
388511939,-1
324318104,-1
424689790,-1
272325856,248
1112345528,-1
289522620,346
440633222,-1
714745030,-1
997758771,-1
732306730,-1
1028069622,-1
278738356,429
624182386,-1
636015220,-1
336247780,231
108393425,-1
275758477,-1
736213218,-1
55180222,-1
134719296,-1
724452030,-1
695969858,-1
243817618,-1
521951732,-1
776462387,17
495355767,-1
1113050144,645
292313361,243
975607122,-1
700578529,136
1010301006,-1
1156843453,656
740945093,-1
54483658,359
255086441,424
6217287,-1
207321877,264
936037445,594
455016320,-1
349136363,449
198107063,406
372284900,-1
44606702,311
167185414,-1
1186704019,-1
690437375,-1
202286810,266
32062727,-1
89420931,-1
764542198,684
198576137,268
1160104876,-1
1060587428,629
45550522,311
1207634214,125
812172698,-1
199463251,268
978180481,-1
988033114,-1
193910994,-1
844004538,34
44203900,363
1003775668,73
679680967,-1
270970043,248
178857043,398
442915782,199
58587876,308
394344011,-1
912713317,589
953672999,-1
733644806,-1
14490506,-1
443428238,199
931956790,593
976446498,-1
630103399,-1
169938809,395
1012596484,-1
829506502,31
366546590,454
1036107901,-1
74945641,-1
677588828,141
153277464,-1
492632493,482
295914259,-1
311293903,237
905923094,-1
632694374,-1
1163418609,-1
586478430,-1
233761502,-1
533410483,-1
607918351,-1
1101790053,101
502423347,182
759895506,11
720923240,-1
579899768,164
352811436,450
803199349,558
923633909,-1
77132594,-1
527652263,175
1116097177,646
1209470906,-1
1217651262,672
995461959,-1
496737215,184
818326003,564
413201799,208
35703690,365
212411658,262
232565764,418
606723263,157
867990792,579
166938783,394
1183268452,121
680181343,526
574328012,-1
794995615,21
1135415455,-1
300600833,-1
818662081,29
531883689,-1
297374536,437
695959943,-1
585083968,163
138883672,387
679444756,-1
1017361081,-1
190856946,270
178292221,-1
1134368789,-1
1080742817,635
75194590,-1
1156310581,-1
997998617,-1
899533850,48
146248451,283
318959633,-1
137598294,285
798538458,557
91618198,-1
679229785,140
719058048,2
507898543,-1
132252620,287
443389038,-1
886578112,585
1082812466,-1
160050143,-1
584479406,500
1217712645,-1
530925125,174
158526349,280
1127460342,-1
141217994,-1
570449426,168
403271403,462
327411718,445
1029428522,-1
740976658,6
347752212,449
1223416010,-1
1032543140,-1
460916777,475
1219160439,-1
559273149,-1
469452386,-1
137578991,-1
757976991,-1
445987507,472
766329653,14
548635895,-1
1032061473,-1
1064516369,-1
364235352,453
606252638,157
831228888,568
878000250,-1
1124259948,-1
986541882,607
151432574,-1
91286955,-1
1067859507,-1
849280591,574
1155896536,-1
774235200,-1
635367404,514
213480715,411
142879822,-1
1093014233,-1
481374743,-1
916313897,-1
778664225,-1
739509333,6
549746172,-1
136738334,-1
204046242,-1
1085442334,-1
906417144,-1
409894413,-1
1004760342,74
485306466,480
134090413,-1
1111537772,-1
187040251,272
233816171,256
804872949,-1
557923401,-1
1054494277,-1
663357749,145
882429592,684
766419467,14
768227499,-1
104353134,370
838812049,-1
119305795,-1
1191251655,-1
697278305,-1
1051319497,626
160897946,347
1166236995,116
1087388731,-1
867797442,-1
348090766,449
124068234,-1
1112373491,645
66811218,356
863407954,578
460115309,475
11865720,-1
747511147,544
978389836,-1
550760871,-1
126338761,382
1137043422,110
525127796,-1
434626360,468
353015776,226
804065834,25
361976282,452
733095565,-1
1094280045,-1
729715651,538
118154433,374
345739518,-1
15467003,377
1011937826,76
784133014,19
393708812,213
546264737,172
544945907,-1
543609444,-1
1055695078,-1
645520169,148
94288476,-1
232463516,-1
748352214,544
605940031,-1
1090535932,-1
597791091,-1
78592297,302
705346865,-1
1132143895,-1
273915010,428
69864218,305
436001787,-1
29532411,-1
14032682,321
501989563,-1
1099163323,100
51240418,-1
644888513,-1
899806511,-1
127290212,-1
1099432112,641
807448595,560
209935368,263
168631139,394
1190189185,-1
440554640,470
37279265,-1
122697049,-1
103288372,-1
26509673,-1
684879148,-1
1226073284,-1
383642443,216
482251556,-1
1176009192,663
309399175,439
44485709,-1
857785290,37
1023382253,-1
203067930,266
125793225,-1
804594663,-1
1147698627,653
243852878,-1
334434815,-1
491112764,344
155016848,281
14055186,321
294333982,-1
546479810,-1
1013990254,-1
754262417,10
471584626,478
4007212,-1
179785229,398
710778691,-1
923269747,-1
364670701,223
165987445,393
1134589556,-1
28700306,368
1182340888,121
569905447,497
851721267,575
33584181,316
348535932,227
11683944,-1
1127454408,649
295521760,241
475464294,-1
380895347,457
873551779,581
910606065,588
250481925,253
763557986,549
364128690,680
252634019,-1
667857989,-1
944829399,60
994377140,-1
1146870815,-1
74574405,352
1209477019,-1
1151581577,-1
765751785,-1
630168030,-1
801253328,-1
376847313,-1
735449975,-1
553137259,-1
70578920,-1
226136183,-1
938496967,-1
1182268219,-1
413693093,-1
968740487,65
252158770,252
557820288,-1
255430903,251
1005340122,74
67987600,306
304894354,239
288664770,434
204455748,-1
1180766604,-1
389200632,459
276103663,335
889920193,-1
669981135,-1
1119434186,-1
633603231,-1
174089394,277
1045303394,625
494216244,185
1053033454,-1
879001764,-1
450025838,-1
995227060,-1
597568117,161
889790423,-1
1178185641,664
536695149,173
877443337,-1
954958592,-1
629904735,-1
729078072,-1
517632134,-1
519026759,-1
776724585,17
434492097,-1
1003480802,-1
683429,325
262860897,-1
647578655,-1
1211021458,126
122854729,328
494689302,-1
1160437241,114
455745905,474
809210755,-1
226348573,-1
484029419,480
505588841,-1
483743222,-1
489070237,481
1057838635,-1
1099286925,641
683142632,139
1167855407,-1
637274214,-1
1012445745,-1
1045958388,625
1083444112,-1
577783756,-1
257483829,251
406359233,209
127671566,383
201444100,-1
1190939067,-1
1213253226,-1
744968200,-1
418588056,206
856169383,-1
945761891,-1
434641104,468
828928140,-1
645907239,-1
87133628,-1
759349674,11
679129003,140
362968101,-1
664445072,-1
76397505,303
1026856066,-1
75057359,303
385485880,-1
173010265,277
790802309,555
282534824,-1
703708216,-1
219202956,260
1141118321,-1
1197317199,667
994128917,-1
609721245,-1
834070795,32
1191515307,666
1101218430,101
892280537,-1
430978963,-1
1083242133,-1
520017712,-1
196406353,405
842316739,678
966174303,-1
1030029690,621
592086391,162
948271395,-1
113614599,292
141783243,387
382130205,-1
1005390039,-1
1031092733,343
561963865,-1
102673201,295
835695698,569
73780306,-1
701492472,531
1083978869,-1
282433420,-1
170783288,395
584246783,-1
94852382,298
862648607,38
71432588,-1
581571732,499
28457695,368
1165433517,-1
45388809,-1
753064223,546
693716786,137
250409549,-1
60583737,-1
1021501680,618
186993512,272
912943609,-1
387113835,339
726133866,537
1064523106,-1
837673893,33
777906801,-1
753342913,-1
263177201,-1
939071641,-1
463986974,476
574002370,166
995595108,72
213660931,411
957580768,63
752687708,-1
467343256,-1
229331477,-1
745618207,-1
107719623,-1
1196711425,123
774695048,552
1119781513,-1
450589959,195
316047105,-1
1139378624,-1
959453158,-1
1109564624,-1
613695371,-1
887823031,-1
1077144852,633
161379761,-1
689852654,138
265119036,-1
706361057,134
933729394,-1
142882104,284
1128732782,-1
675453,-1
892286028,-1
78835723,351
126630946,-1
199280424,-1
299039680,-1
469918953,477
36739304,-1
434079356,202
252988494,424
291127525,435
203346791,266
1123914320,-1
114399890,292
24047454,-1
699994699,136
833185696,-1
445338080,-1
1144185194,111
288730117,-1
91190477,-1
1077547693,633
1205765659,-1
812793778,27
566768048,169
281885843,430
225655129,416
919252644,-1
311545196,440
642361245,-1
3926205,-1
294512832,-1
711896836,-1
120731647,-1
415813173,207
246120402,-1
138481944,387
609202653,-1
1090795062,97
790260568,-1
51359883,-1
1040128778,-1
308326007,238
75084119,352
160562230,279
175718887,-1
465059259,476
451337629,473
329539160,232
985058920,-1
822766939,30
198232965,406
811774592,-1
452121255,194
1077361022,633
261482098,-1
11188647,378
885903287,43
330610547,446
416340843,339
411114537,-1
129891644,-1
899947531,-1
362903000,-1
162519428,392
1090858472,97
1113577344,-1
1215245697,-1
604873588,-1
748403299,-1
203732566,408
1112539444,-1
209666410,-1
1096682413,-1
881936138,-1
410049028,-1
217670802,261
173728047,397
886230972,-1
803076510,24
549384121,171
1149055562,-1
357336533,225
691523730,528
600866529,-1
1132547180,109
1121306760,-1
387707459,215
874153886,-1
910245437,-1
376845234,219
163033315,-1
29415183,367
943632821,596
788486379,-1
685516055,139
860492445,-1
797386774,557
503437104,-1
553149000,-1
220729412,-1
530949400,-1
723587404,-1
545113005,-1
350989361,450
901471552,48
386890357,215
989032874,608
8962744,-1
556490803,495
946255845,597
514365556,-1
948846797,-1
214039235,346
804713421,25
243429364,-1
545867686,172
100040678,-1
629609352,-1
580439677,-1
1154191793,-1
22968352,680
200675095,407
240118167,420
720051686,-1
1084995643,-1
997451123,-1
1104813944,-1
693101804,-1
1089996673,97
411089521,464
276650889,247
1092025052,-1
724746442,0
476912164,-1
783800084,-1
950477262,61
1135144380,-1
137817615,-1
1163610261,-1
1051688987,86
324014418,-1
438095099,683
774155183,-1
1215168900,127
232187018,-1
736021696,-1
595954355,-1
248117226,-1
507432852,484
316092570,441
987433924,-1
144068076,-1
1176994634,-1
713221139,-1
434521202,468
532580930,-1
417706030,-1
887631084,-1
931958960,593
962107707,600
795413186,556
264916215,426
79990210,351
420708823,206
603761273,-1
227961658,258
246071118,422
23965087,-1
406019774,-1
357602252,-1
1133220134,-1
514433605,-1
66356677,307
667453278,144
735966736,-1
484863309,-1
909473459,-1
1017991419,78
265543412,426
1094599775,-1
926143783,-1
20388534,-1
326606914,445
272392537,-1
120814377,-1
1033650731,-1
537912918,173
258497547,250
688846314,-1
706922314,-1
642385778,516
1151359164,654
754241569,10
703809235,532
876061452,583
106500787,371
944111160,-1
378914235,-1
40870235,-1
1149450703,-1
1041614706,623
1197806222,667
679361368,-1
151264987,-1
305080897,239
644689618,-1
1018468385,-1
876869746,-1
529164477,-1
961545123,-1
1018923432,-1
110901538,372
1225419386,-1
49303527,-1
549427781,-1
746849161,8
3444288,381
223083054,-1
260330353,250
605218794,505
623252932,-1
548502102,-1
624246185,512
7787903,323
509650681,-1
667421984,144
596799761,-1
131327455,-1
915841382,-1
163778594,-1
12410250,-1
1142426776,652
1120056797,-1
437650413,201
1158519164,-1
766619541,-1
577164354,498
1161909681,115
680208036,526
648842203,-1
126620443,328
317023801,-1
1069317796,90
646673895,-1
818633038,-1
128864601,288
305076413,239
477335805,344
1165961607,-1
1228178181,-1
88825361,-1
1011623488,76
694684984,529
189194616,402
451896143,-1
1053380546,-1
306419888,238
494569807,185
864051782,38
717625186,-1
800606822,-1
1225962998,675
71645427,304
385309201,-1
817168194,29
343998876,448
106189694,-1
558929084,-1
559884183,170
875670290,583
75883675,303
585699602,163
1165714249,116
39523348,364
98485705,354
135918433,-1
1012701165,614
615971461,155
666498527,-1
186493726,-1
36439908,314
76590086,-1
1120677621,105
339556589,-1
426133328,-1
283001962,335
1090008161,97
288764483,434
777358660,-1
1212617408,-1
807500189,-1
1102637895,643
661301236,-1
695722354,529
661526755,-1
472376690,-1
1200599969,-1
953131960,599
236161591,419
607355004,-1
196618454,405
1199113755,124
950493965,598
140493344,387
860642770,-1
419254110,-1
62236164,-1
985892590,331
499528704,483
746433264,-1
179928231,398
741660222,542
408825532,-1
38484375,-1
46204191,361
776593739,-1
101946894,295
298861145,437
365163985,453
543471417,-1
382601392,458
723631918,0
110567325,-1
1177049664,119
96827232,297
401924744,211
955929116,-1
395584877,461
1101139229,-1
315726536,-1
1018925491,78
1166334829,116
504525620,181
5066338,324
253460617,-1
97762868,346
340223657,-1
146105234,389
1145907251,111
60578002,308
1007076774,613
1159474106,657
212403404,262
8950490,379
419583315,206
117581813,290
869098403,580
1208624027,-1
242948713,421
123723670,-1
940172106,-1
70497854,-1
262456287,-1
980606830,605
477241742,-1
931778146,-1
1163680661,-1
1203814212,669
1102815396,-1
182901680,273
305268000,438
867994174,-1
945369593,60
81994622,-1
269035536,427
806674504,-1
587652239,501
1092343558,343
826036103,566
842763127,33
535903321,-1
587234785,-1
255617404,251
303504737,-1
396463706,-1
870921211,580
318335931,-1
320223719,443
472401174,478
713778560,4
927110660,-1
330267474,-1
317159161,442
1209748614,-1
450532159,-1
1023779312,80
282006810,-1
212693064,-1
564649494,-1
608507716,157
917898835,52
206702395,-1
191240530,403
684288825,-1
1204085028,669
852987801,-1
707793876,133
1042028355,84
851707293,-1
219924296,260
1031453188,82
470162855,190
231196573,-1
93952052,-1
500724522,-1
698020204,530
666503477,523
336729221,-1
384031993,216
797021999,557
215595859,-1
551404213,-1
762211511,683
172696857,-1
11696626,-1
1086505036,348
1052434971,-1
347011059,228
90553906,-1
942317928,-1
673040398,-1
104482775,-1
216811345,261
534842982,-1
599065751,160
799463145,23
290511742,-1
576368548,498
12776161,-1
275172434,-1
452039111,-1
179960664,-1
657982396,146
313967587,-1
1104165650,643
1118740532,-1
613539914,508
755129119,547
867713496,579
219550463,-1
611472958,156
601440257,-1
967133473,602
160388701,-1
216688638,412
924956155,-1
990398076,608
196387356,-1
1157848227,113
313380862,-1
835261089,-1
1195388820,-1
447974228,472
140344207,-1
1209273445,126
489687619,187
610463735,-1
284729855,-1
465425447,476
445079467,198
385733275,216
622675931,-1
1226092003,-1
1095144916,-1
1096240623,99
1214317,381
320722226,443
775583569,17
642396055,149
1093711216,98
770012999,15
216388090,-1
1161747287,-1
1052058876,627
1230280200,-1
157205355,390
646283229,-1
594662985,336
596410327,-1
921002312,53
858996276,-1
539923295,492
229798399,-1
93132686,-1
761527516,12
1199114466,667
638520344,-1
203526406,408
1077801639,-1
954546014,62
977048862,604
456901521,474
644253745,517
194726169,269
298334043,437
164605773,278
751009818,-1
343196978,448
831829989,568
692414917,528
242729106,-1
1191507620,666
64444890,-1
832770260,-1
715893162,-1
808770323,-1
654470566,-1
903415777,-1
701118505,531
1011068507,-1
72049726,-1
483675787,-1
1093040988,638
480139445,-1
945349070,-1
526645376,175
709257593,-1
783322522,19
513460142,486
457081262,474
484783175,480
